You entered a buffer length of 100
0.121866,-0.091026, Max:0.878464, Min:-0.760831
0.115862,-0.089931, Max:0.878464, Min:-0.760831
0.097847,-0.088899, Max:0.878464, Min:-0.760831
0.085838,-0.087748, Max:0.878464, Min:-0.760831
0.079833,-0.086475, Max:0.878464, Min:-0.760831
0.085838,-0.085081, Max:0.878464, Min:-0.760831
0.085838,-0.083806, Max:0.878464, Min:-0.760831
0.079833,-0.082533, Max:0.878464, Min:-0.760831
0.067824,-0.081499, Max:0.878464, Min:-0.760831
0.049809,-0.080528, Max:0.878464, Min:-0.760831
0.049809,-0.081779, Max:0.878464, Min:-0.760831
0.055814,-0.080351, Max:0.878464, Min:-0.760831
0.049809,-0.079135, Max:0.878464, Min:-0.760831
0.043805,-0.077922, Max:0.878464, Min:-0.760831
0.043805,-0.076589, Max:0.878464, Min:-0.760831
0.037800,-0.075315, Max:0.878464, Min:-0.760831
0.055814,-0.073621, Max:0.878464, Min:-0.760831
0.067824,-0.071982, Max:0.878464, Min:-0.760831
0.085838,-0.070405, Max:0.878464, Min:-0.760831
0.073828,-0.069368, Max:0.878464, Min:-0.760831
0.067824,-0.067857, Max:0.878464, Min:-0.760831
0.079833,-0.066521, Max:0.878464, Min:-0.760831
0.067824,-0.065606, Max:0.878464, Min:-0.760831
0.025790,-0.065117, Max:0.878464, Min:-0.760831
-0.010238,-0.064512, Max:0.878464, Min:-0.760831
-0.046267,-0.063905, Max:0.878464, Min:-0.760831
-0.082295,-0.063359, Max:0.878464, Min:-0.760831
-0.124328,-0.062993, Max:0.878464, Min:-0.760831
-0.166361,-0.062389, Max:0.878464, Min:-0.760831
-0.202390,-0.061722, Max:0.878464, Min:-0.760831
-0.232414,-0.060875, Max:0.878464, Min:-0.760831
-0.256433,-0.059846, Max:0.878464, Min:-0.760831
-0.244423,-0.058394, Max:0.878464, Min:-0.760831
-0.244423,-0.057059, Max:0.878464, Min:-0.760831
-0.250428,-0.056084, Max:0.878464, Min:-0.760831
-0.292461,-0.055534, Max:0.878464, Min:-0.760831
-0.328489,-0.054868, Max:0.878464, Min:-0.760831
-0.346504,-0.053781, Max:0.878464, Min:-0.760831
-0.340499,-0.052389, Max:0.878464, Min:-0.760831
-0.352508,-0.051354, Max:0.878464, Min:-0.760831
-0.370523,-0.050383, Max:0.878464, Min:-0.760831
-0.388537,-0.049352, Max:0.878464, Min:-0.760831
-0.406551,-0.048321, Max:0.878464, Min:-0.760831
-0.412556,-0.047170, Max:0.878464, Min:-0.760831
-0.418561,-0.045958, Max:0.878464, Min:-0.760831
-0.424565,-0.044745, Max:0.878464, Min:-0.760831
-0.454589,-0.044132, Max:0.878464, Min:-0.760831
-0.490618,-0.043465, Max:0.878464, Min:-0.760831
-0.514637,-0.042678, Max:0.878464, Min:-0.760831
-0.544660,-0.041890, Max:0.878464, Min:-0.760831
-0.574684,-0.041161, Max:0.878464, Min:-0.760831
-0.592698,-0.040013, Max:0.878464, Min:-0.760831
-0.568679,-0.038140, Max:0.878464, Min:-0.760831
-0.532651,-0.036200, Max:0.878464, Min:-0.760831
-0.538656,-0.035099, Max:0.878464, Min:-0.760831
-0.556670,-0.034128, Max:0.878464, Min:-0.760831
-0.568679,-0.032917, Max:0.878464, Min:-0.760831
-0.550665,-0.031043, Max:0.878464, Min:-0.760831
-0.520641,-0.029223, Max:0.878464, Min:-0.760831
-0.508632,-0.027464, Max:0.878464, Min:-0.760831
-0.496622,-0.026125, Max:0.878464, Min:-0.760831
-0.508632,-0.025151, Max:0.878464, Min:-0.760831
-0.532651,-0.024240, Max:0.878464, Min:-0.760831
-0.556670,-0.023391, Max:0.878464, Min:-0.760831
-0.574684,-0.022421, Max:0.878464, Min:-0.760831
-0.592698,-0.021571, Max:0.878464, Min:-0.760831
-0.616717,-0.020662, Max:0.878464, Min:-0.760831
-0.622722,-0.019332, Max:0.878464, Min:-0.760831
-0.628727,-0.018178, Max:0.878464, Min:-0.760831
-0.634731,-0.016905, Max:0.878464, Min:-0.760831
-0.646741,-0.015631, Max:0.878464, Min:-0.760831
-0.622722,-0.014057, Max:0.878464, Min:-0.760831
-0.628727,-0.012781, Max:0.878464, Min:-0.760831
-0.622722,-0.011387, Max:0.878464, Min:-0.760831
-0.628727,-0.010052, Max:0.878464, Min:-0.760831
-0.610712,-0.008237, Max:0.878464, Min:-0.760831
-0.586693,-0.006537, Max:0.878464, Min:-0.760831
-0.574684,-0.005079, Max:0.878464, Min:-0.760831
-0.586693,-0.003924, Max:0.878464, Min:-0.760831
-0.592698,-0.002711, Max:0.878464, Min:-0.760831
-0.598703,-0.001498, Max:0.878464, Min:-0.760831
-0.586693,0.000075, Max:0.878464, Min:-0.760831
-0.580689,0.001472, Max:0.878464, Min:-0.760831
-0.598703,0.002447, Max:0.878464, Min:-0.760831
-0.616717,0.003417, Max:0.878464, Min:-0.760831
-0.628727,0.004568, Max:0.878464, Min:-0.760831
-0.628727,0.005900, Max:0.878464, Min:-0.760831
-0.628727,0.007235, Max:0.878464, Min:-0.760831
-0.640736,0.008209, Max:0.878464, Min:-0.760831
-0.652746,0.009419, Max:0.878464, Min:-0.760831
-0.652746,0.010873, Max:0.878464, Min:-0.760831
-0.628727,0.012689, Max:0.878464, Min:-0.760831
-0.604708,0.014508, Max:0.878464, Min:-0.760831
-0.580689,0.016208, Max:0.878464, Min:-0.760831
-0.568679,0.017906, Max:0.878464, Min:-0.760831
-0.544660,0.019544, Max:0.878464, Min:-0.760831
-0.556670,0.020702, Max:0.878464, Min:-0.760831
-0.556670,0.021914, Max:0.878464, Min:-0.760831
-0.580689,0.022827, Max:0.878464, Min:-0.760831
-0.598703,0.023797, Max:0.878464, Min:-0.760831
-0.616717,0.024707, Max:0.878464, Min:-0.760831
-0.634731,0.025677, Max:0.878464, Min:-0.760831
-0.676765,0.026347, Max:0.878464, Min:-0.760831
-0.676765,0.027615, Max:0.878464, Min:-0.760831
-0.670760,0.029129, Max:0.878464, Min:-0.760831
-0.652746,0.030765, Max:0.878464, Min:-0.760831
-0.622722,0.032763, Max:0.878464, Min:-0.760831
-0.616717,0.034164, Max:0.878464, Min:-0.760831
-0.604708,0.035800, Max:0.878464, Min:-0.760831
-0.598703,0.037377, Max:0.878464, Min:-0.760831
-0.574684,0.043938, Max:0.878464, Min:-0.760831
-0.556670,0.038119, Max:0.878464, Min:-0.760831
-0.550665,0.032296, Max:0.878464, Min:-0.760831
-0.532651,0.026534, Max:0.878464, Min:-0.760831
-0.520641,0.020711, Max:0.878464, Min:-0.760831
-0.514637,0.014588, Max:0.878464, Min:-0.760831
-0.538656,0.008042, Max:0.878464, Min:-0.760831
-0.562675,0.001492, Max:0.878464, Min:-0.760831
-0.592698,-0.005179, Max:0.878464, Min:-0.760831
-0.610712,-0.011551, Max:0.878464, Min:-0.760831
-0.622722,-0.017860, Max:0.878464, Min:-0.760831
-0.640736,-0.024348, Max:0.878464, Min:-0.760831
-0.658750,-0.030658, Max:0.878464, Min:-0.760831
-0.652746,-0.036545, Max:0.878464, Min:-0.760831
-0.646741,-0.042489, Max:0.878464, Min:-0.760831
-0.640736,-0.048433, Max:0.878464, Min:-0.760831
-0.622722,-0.054137, Max:0.878464, Min:-0.760831
-0.610712,-0.059838, Max:0.878464, Min:-0.760831
-0.574684,-0.065239, Max:0.878464, Min:-0.760831
-0.556670,-0.070938, Max:0.878464, Min:-0.760831
-0.538656,-0.076699, Max:0.878464, Min:-0.760831
-0.526646,-0.082582, Max:0.878464, Min:-0.760831
-0.526646,-0.088645, Max:0.878464, Min:-0.760831
-0.514637,-0.094410, Max:0.878464, Min:-0.760831
-0.484613,-0.099992, Max:0.878464, Min:-0.760831
-0.478608,-0.105813, Max:0.878464, Min:-0.760831
-0.460594,-0.111515, Max:0.878464, Min:-0.760831
-0.448584,-0.117277, Max:0.878464, Min:-0.760831
-0.418561,-0.122799, Max:0.878464, Min:-0.760831
-0.400546,-0.128499, Max:0.878464, Min:-0.760831
-0.382532,-0.134140, Max:0.878464, Min:-0.760831
-0.382532,-0.140141, Max:0.878464, Min:-0.760831
-0.364518,-0.145966, Max:0.878464, Min:-0.760831
-0.358513,-0.151969, Max:0.878464, Min:-0.760831
-0.358513,-0.158213, Max:0.878464, Min:-0.760831
-0.358513,-0.163980, Max:0.878464, Min:-0.760831
-0.334494,-0.169562, Max:0.878464, Min:-0.760831
-0.304471,-0.175083, Max:0.878464, Min:-0.760831
-0.298466,-0.180962, Max:0.878464, Min:-0.760831
-0.286456,-0.186966, Max:0.878464, Min:-0.760831
-0.304471,-0.193451, Max:0.878464, Min:-0.760831
-0.310475,-0.199521, Max:0.878464, Min:-0.760831
-0.304471,-0.205226, Max:0.878464, Min:-0.760831
-0.268442,-0.210807, Max:0.878464, Min:-0.760831
-0.256433,-0.216447, Max:0.878464, Min:-0.760831
-0.220404,-0.221728, Max:0.878464, Min:-0.760831
-0.178371,-0.227065, Max:0.878464, Min:-0.760831
-0.154352,-0.232643, Max:0.878464, Min:-0.760831
-0.136338,-0.238343, Max:0.878464, Min:-0.760831
-0.118323,-0.244285, Max:0.878464, Min:-0.760831
-0.124328,-0.250289, Max:0.878464, Min:-0.760831
-0.112319,-0.256173, Max:0.878464, Min:-0.760831
-0.100309,-0.261997, Max:0.878464, Min:-0.760831
-0.094304,-0.267759, Max:0.878464, Min:-0.760831
-0.070286,-0.273401, Max:0.878464, Min:-0.760831
-0.058276,-0.279222, Max:0.878464, Min:-0.760831
-0.052271,-0.285165, Max:0.878464, Min:-0.760831
-0.040262,-0.291109, Max:0.878464, Min:-0.760831
-0.040262,-0.297114, Max:0.878464, Min:-0.760831
-0.028252,-0.302878, Max:0.878464, Min:-0.760831
-0.004233,-0.308520, Max:0.878464, Min:-0.760831
0.007776,-0.314461, Max:0.878464, Min:-0.760831
-0.010238,-0.321126, Max:0.878464, Min:-0.760831
-0.046267,-0.327978, Max:0.878464, Min:-0.760831
-0.100309,-0.334892, Max:0.878464, Min:-0.760831
-0.118323,-0.341146, Max:0.878464, Min:-0.760831
-0.112319,-0.347153, Max:0.878464, Min:-0.760831
-0.100309,-0.352918, Max:0.878464, Min:-0.760831
-0.088300,-0.358800, Max:0.878464, Min:-0.760831
-0.094304,-0.364983, Max:0.878464, Min:-0.760831
-0.118323,-0.371290, Max:0.878464, Min:-0.760831
-0.076290,-0.376638, Max:0.878464, Min:-0.760831
-0.070286,-0.382696, Max:0.878464, Min:-0.760831
-0.064281,-0.388701, Max:0.878464, Min:-0.760831
-0.028252,-0.393805, Max:0.878464, Min:-0.760831
-0.004233,-0.399440, Max:0.878464, Min:-0.760831
0.013781,-0.405141, Max:0.878464, Min:-0.760831
0.031795,-0.410903, Max:0.878464, Min:-0.760831
0.037800,-0.416965, Max:0.878464, Min:-0.760831
0.019786,-0.423511, Max:0.878464, Min:-0.760831
-0.004233,-0.429881, Max:0.878464, Min:-0.760831
0.001771,-0.435650, Max:0.878464, Min:-0.760831
0.043805,-0.440811, Max:0.878464, Min:-0.760831
0.091843,-0.445967, Max:0.878464, Min:-0.760831
0.115862,-0.451723, Max:0.878464, Min:-0.760831
0.115862,-0.457845, Max:0.878464, Min:-0.760831
0.109857,-0.464031, Max:0.878464, Min:-0.760831
0.103852,-0.470158, Max:0.878464, Min:-0.760831
0.097847,-0.476464, Max:0.878464, Min:-0.760831
0.079833,-0.482772, Max:0.878464, Min:-0.760831
0.079833,-0.488840, Max:0.878464, Min:-0.760831
0.085838,-0.494785, Max:0.878464, Min:-0.760831
0.079833,-0.500970, Max:0.878464, Min:-0.760831
0.073828,-0.507216, Max:0.878464, Min:-0.760831
0.049809,-0.513824, Max:0.878464, Min:-0.760831
0.019786,-0.520495, Max:0.878464, Min:-0.760831
-0.004233,-0.527047, Max:0.878464, Min:-0.760831
-0.034257,-0.533718, Max:0.878464, Min:-0.760831
-0.070286,-0.540510, Max:0.878464, Min:-0.760831
-0.106314,-0.547363, Max:0.878464, Min:-0.760831
-0.136338,-0.551995, Max:0.878464, Min:-0.760831
-0.136338,-0.547898, Max:0.878464, Min:-0.760831
-0.118323,-0.543174, Max:0.878464, Min:-0.760831
-0.094304,-0.538143, Max:0.878464, Min:-0.760831
-0.058276,-0.533108, Max:0.878464, Min:-0.760831
-0.046267,-0.528795, Max:0.878464, Min:-0.760831
-0.058276,-0.524548, Max:0.878464, Min:-0.760831
-0.064281,-0.520302, Max:0.878464, Min:-0.760831
-0.076290,-0.516117, Max:0.878464, Min:-0.760831
-0.094304,-0.511932, Max:0.878464, Min:-0.760831
-0.070286,-0.507266, Max:0.878464, Min:-0.760831
-0.064281,-0.502776, Max:0.878464, Min:-0.760831
-0.064281,-0.498528, Max:0.878464, Min:-0.760831
-0.058276,-0.493982, Max:0.878464, Min:-0.760831
-0.064281,-0.489673, Max:0.878464, Min:-0.760831
-0.064281,-0.485306, Max:0.878464, Min:-0.760831
-0.064281,-0.480939, Max:0.878464, Min:-0.760831
-0.064281,-0.476572, Max:0.878464, Min:-0.760831
-0.064281,-0.472205, Max:0.878464, Min:-0.760831
-0.064281,-0.467838, Max:0.878464, Min:-0.760831
-0.064281,-0.463471, Max:0.878464, Min:-0.760831
-0.064281,-0.459104, Max:0.878464, Min:-0.760831
-0.064281,-0.454737, Max:0.878464, Min:-0.760831
-0.064281,-0.450370, Max:0.878464, Min:-0.760831
-0.064281,-0.446002, Max:0.878464, Min:-0.760831
-0.064281,-0.441635, Max:0.878464, Min:-0.760831
-0.064281,-0.437268, Max:0.878464, Min:-0.760831
-0.064281,-0.432901, Max:0.878464, Min:-0.760831
-0.064281,-0.428534, Max:0.878464, Min:-0.760831
-0.064281,-0.424167, Max:0.878464, Min:-0.760831
-0.064281,-0.419800, Max:0.878464, Min:-0.760831
-0.064281,-0.415433, Max:0.878464, Min:-0.760831
-0.064281,-0.411066, Max:0.878464, Min:-0.760831
-0.064281,-0.406699, Max:0.878464, Min:-0.760831
-0.064281,-0.402332, Max:0.878464, Min:-0.760831
-0.064281,-0.397965, Max:0.878464, Min:-0.760831
-0.064281,-0.393597, Max:0.878464, Min:-0.760831
-0.064281,-0.389230, Max:0.878464, Min:-0.760831
-0.064281,-0.384863, Max:0.878464, Min:-0.760831
-0.064281,-0.380496, Max:0.878464, Min:-0.760831
-0.064281,-0.376129, Max:0.878464, Min:-0.760831
-0.064281,-0.371762, Max:0.878464, Min:-0.760831
-0.064281,-0.367395, Max:0.878464, Min:-0.760831
-0.064281,-0.363028, Max:0.878464, Min:-0.760831
-0.064281,-0.358661, Max:0.878464, Min:-0.760831
-0.064281,-0.354294, Max:0.878464, Min:-0.760831
-0.064281,-0.349927, Max:0.878464, Min:-0.760831
-0.064281,-0.345559, Max:0.878464, Min:-0.760831
-0.064281,-0.341192, Max:0.878464, Min:-0.760831
-0.064281,-0.336825, Max:0.878464, Min:-0.760831
-0.064281,-0.332458, Max:0.878464, Min:-0.760831
-0.064281,-0.328091, Max:0.878464, Min:-0.760831
-0.064281,-0.323724, Max:0.878464, Min:-0.760831
-0.064281,-0.319357, Max:0.878464, Min:-0.760831
-0.064281,-0.314990, Max:0.878464, Min:-0.760831
-0.064281,-0.310623, Max:0.878464, Min:-0.760831
-0.064281,-0.306256, Max:0.878464, Min:-0.760831
-0.064281,-0.301889, Max:0.878464, Min:-0.760831
-0.064281,-0.297522, Max:0.878464, Min:-0.760831
-0.064281,-0.293154, Max:0.878464, Min:-0.760831
-0.064281,-0.288787, Max:0.878464, Min:-0.760831
-0.064281,-0.284420, Max:0.878464, Min:-0.760831
-0.064281,-0.280053, Max:0.878464, Min:-0.760831
-0.064281,-0.275686, Max:0.878464, Min:-0.760831
-0.064281,-0.271319, Max:0.878464, Min:-0.760831
-0.064281,-0.266952, Max:0.878464, Min:-0.760831
-0.064281,-0.262585, Max:0.878464, Min:-0.760831
-0.064281,-0.258218, Max:0.878464, Min:-0.760831
-0.064281,-0.253851, Max:0.878464, Min:-0.760831
-0.064281,-0.249484, Max:0.878464, Min:-0.760831
-0.064281,-0.245116, Max:0.878464, Min:-0.760831
-0.064281,-0.240749, Max:0.878464, Min:-0.760831
-0.064281,-0.236382, Max:0.878464, Min:-0.760831
-0.064281,-0.232015, Max:0.878464, Min:-0.760831
-0.064281,-0.227648, Max:0.878464, Min:-0.760831
-0.064281,-0.223281, Max:0.878464, Min:-0.760831
-0.064281,-0.218914, Max:0.878464, Min:-0.760831
-0.064281,-0.214547, Max:0.878464, Min:-0.760831
-0.064281,-0.210180, Max:0.878464, Min:-0.760831
-0.064281,-0.205813, Max:0.878464, Min:-0.760831
-0.064281,-0.201446, Max:0.878464, Min:-0.760831
-0.064281,-0.197079, Max:0.878464, Min:-0.760831
-0.064281,-0.192711, Max:0.878464, Min:-0.760831
-0.064281,-0.188344, Max:0.878464, Min:-0.760831
-0.064281,-0.183977, Max:0.878464, Min:-0.760831
-0.064281,-0.179610, Max:0.878464, Min:-0.760831
-0.064281,-0.175243, Max:0.878464, Min:-0.760831
-0.064281,-0.170876, Max:0.878464, Min:-0.760831
-0.064281,-0.166509, Max:0.878464, Min:-0.760831
-0.064281,-0.162142, Max:0.878464, Min:-0.760831
-0.064281,-0.157775, Max:0.878464, Min:-0.760831
-0.064281,-0.153408, Max:0.878464, Min:-0.760831
-0.064281,-0.149041, Max:0.878464, Min:-0.760831
-0.064281,-0.144673, Max:0.878464, Min:-0.760831
-0.064281,-0.140306, Max:0.878464, Min:-0.760831
-0.064281,-0.135939, Max:0.878464, Min:-0.760831
-0.064281,-0.131572, Max:0.878464, Min:-0.760831
-0.064281,-0.127205, Max:0.878464, Min:-0.760831
-0.064281,-0.122838, Max:0.878464, Min:-0.760831
-0.064281,-0.118471, Max:0.878464, Min:-0.760831
-0.064281,-0.118968, Max:0.878464, Min:-0.760831
-0.118323,-0.119513, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
-0.118323,-0.119519, Max:0.878464, Min:-0.760831
